Instance,Init,Algorithm,Cost,Time_s,Deviation_%
N-tiw56n54_250,CW,Insert_Best,2064848,0.679210,1.614217
N-tiw56n54_250,CW,VND_TEI,2063987,3.310744,1.655242
N-tiw56n54_250,CW,VND_TIE,2060445,2.625466,1.824011
N-tiw56n58_150,Random,Transpose_First,713317,0.000009,38.261906
N-tiw56n58_150,Random,Transpose_Best,713691,0.000012,38.229536
N-tiw56n58_150,Random,Exchange_First,1107920,0.244296,4.108735
N-tiw56n58_150,Random,Exchange_Best,1105327,0.061116,4.333161
N-tiw56n58_150,Random,Insert_First,1133421,0.361028,1.901606
N-tiw56n58_150,Random,Insert_Best,1138679,0.085406,1.446522
N-tiw56n58_150,CW,Transpose_First,979280,0.000007,15.242619
N-tiw56n58_150,CW,Transpose_Best,980160,0.000010,15.166454
N-tiw56n58_150,CW,Exchange_First,1118860,0.241987,3.161871
N-tiw56n58_150,CW,Exchange_Best,1119262,0.059118,3.127077
N-tiw56n58_150,CW,Insert_First,1132041,0.254550,2.021046
N-tiw56n58_150,CW,Insert_Best,1125880,0.060064,2.554285
N-tiw56n58_150,CW,VND_TEI,1138410,0.263998,1.469804
N-tiw56n58_150,CW,VND_TIE,1131250,0.243940,2.089507
N-tiw56n58_250,Random,Transpose_First,1999304,0.000013,31.216377
N-tiw56n58_250,Random,Transpose_Best,2003441,0.000052,31.074048
N-tiw56n58_250,Random,Exchange_First,2844339,4.193939,2.143975
N-tiw56n58_250,Random,Exchange_Best,2788200,0.497947,4.075369
N-tiw56n58_250,Random,Insert_First,2835630,3.759021,2.443598
N-tiw56n58_250,Random,Insert_Best,2832070,0.658545,2.566075
N-tiw56n58_250,CW,Transpose_First,2488193,0.000015,14.396745
N-tiw56n58_250,CW,Transpose_Best,2487523,0.000024,14.419796
N-tiw56n58_250,CW,Exchange_First,2833122,3.064258,2.529882
N-tiw56n58_250,CW,Exchange_Best,2816744,0.501751,3.093347
N-tiw56n58_250,CW,Insert_First,2870285,3.026820,1.251334
N-tiw56n58_250,CW,Insert_Best,2856928,0.584389,1.710866
N-tiw56n58_250,CW,VND_TEI,2853596,3.676028,1.825499
N-tiw56n58_250,CW,VND_TIE,2860249,3.031975,1.596611
N-tiw56n62_150,Random,Transpose_First,1057721,0.000008,34.986333
N-tiw56n62_150,Random,Transpose_Best,1052978,0.000009,35.277865
N-tiw56n62_150,Random,Exchange_First,1582163,0.348543,2.751086
N-tiw56n62_150,Random,Exchange_Best,1571950,0.067036,3.378836
N-tiw56n62_150,Random,Insert_First,1589455,0.410775,2.302878
N-tiw56n62_150,Random,Insert_Best,1589283,0.080612,2.313450
N-tiw56n62_150,CW,Transpose_First,1369155,0.000007,15.843793
N-tiw56n62_150,CW,Transpose_Best,1371854,0.000013,15.677897
N-tiw56n62_150,CW,Exchange_First,1593168,0.317643,2.074655
N-tiw56n62_150,CW,Exchange_Best,1568484,0.049521,3.591877
N-tiw56n62_150,CW,Insert_First,1604094,0.304900,1.403080
N-tiw56n62_150,CW,Insert_Best,1603502,0.067265,1.439468
N-tiw56n62_150,CW,VND_TEI,1600211,0.308287,1.641752
N-tiw56n62_150,CW,VND_TIE,1600062,0.259225,1.650910
N-tiw56n62_250,Random,Transpose_First,2782763,0.000017,32.828040
N-tiw56n62_250,Random,Transpose_Best,2791042,0.000029,32.628197
N-tiw56n62_250,Random,Exchange_First,4042712,3.888105,2.414655
N-tiw56n62_250,Random,Exchange_Best,4004644,0.713561,3.333563
N-tiw56n62_250,Random,Insert_First,4072095,4.252963,1.705391
N-tiw56n62_250,Random,Insert_Best,4059584,0.742816,2.007389
N-tiw56n62_250,CW,Transpose_First,3565045,0.000015,13.944860
N-tiw56n62_250,CW,Transpose_Best,3570083,0.000030,13.823250
N-tiw56n62_250,CW,Exchange_First,4055394,3.455438,2.108529
N-tiw56n62_250,CW,Exchange_Best,4042962,0.604789,2.408620
N-tiw56n62_250,CW,Insert_First,4092797,3.108846,1.205674
N-tiw56n62_250,CW,Insert_Best,4083462,0.642645,1.431008
N-tiw56n62_250,CW,VND_TEI,4085180,3.396308,1.389538
N-tiw56n62_250,CW,VND_TIE,4076785,2.461642,1.592181
N-tiw56n66_150,Random,Transpose_First,1325388,0.000007,37.114441
N-tiw56n66_150,Random,Transpose_Best,1340279,0.000012,36.407909
N-tiw56n66_150,Random,Exchange_First,2029367,0.333332,3.712815
N-tiw56n66_150,Random,Exchange_Best,2030649,0.062574,3.651988
N-tiw56n66_150,Random,Insert_First,2062717,0.329678,2.130461
N-tiw56n66_150,Random,Insert_Best,2058584,0.071725,2.326559
N-tiw56n66_150,CW,Transpose_First,1782837,0.000007,15.409901
N-tiw56n66_150,CW,Transpose_Best,1777236,0.000011,15.675651
N-tiw56n66_150,CW,Exchange_First,2041784,0.276540,3.123667
N-tiw56n66_150,CW,Exchange_Best,2041643,0.049607,3.130357
N-tiw56n66_150,CW,Insert_First,2078897,0.274700,1.362770
N-tiw56n66_150,CW,Insert_Best,2074443,0.064303,1.574099
N-tiw56n66_150,CW,VND_TEI,2074715,0.290500,1.561193
N-tiw56n66_150,CW,VND_TIE,2074210,0.292822,1.585154
N-tiw56n66_250,Random,Transpose_First,3659951,0.000017,31.849615
N-tiw56n66_250,Random,Transpose_Best,3678745,0.000032,31.499660
N-tiw56n66_250,Random,Exchange_First,5213404,4.067790,2.923430
N-tiw56n66_250,Random,Exchange_Best,5192693,0.614445,3.309081
N-tiw56n66_250,Random,Insert_First,5283428,4.186897,1.619543
N-tiw56n66_250,Random,Insert_Best,5248847,0.734930,2.263461
N-tiw56n66_250,CW,Transpose_First,4628643,0.000015,13.812015
N-tiw56n66_250,CW,Transpose_Best,4642464,0.000029,13.554660
N-tiw56n66_250,CW,Exchange_First,5278937,3.515632,1.703168
N-tiw56n66_250,CW,Exchange_Best,5235719,0.549076,2.507912
N-tiw56n66_250,CW,Insert_First,5284215,2.739685,1.604889
N-tiw56n66_250,CW,Insert_Best,5288374,0.630360,1.527446
N-tiw56n66_250,CW,VND_TEI,5297123,3.376015,1.364534
N-tiw56n66_250,CW,VND_TIE,5294401,2.515351,1.415219
N-tiw56n67_150,Random,Transpose_First,1597567,0.000007,32.675229
N-tiw56n67_150,Random,Transpose_Best,1604879,0.000009,32.367086
N-tiw56n67_150,Random,Exchange_First,2311390,0.288080,2.593254
N-tiw56n67_150,Random,Exchange_Best,2288613,0.062674,3.553124
N-tiw56n67_150,Random,Insert_First,2330322,0.348741,1.795421
N-tiw56n67_150,Random,Insert_Best,2322902,0.079612,2.108115
N-tiw56n67_150,CW,Transpose_First,1991321,0.000008,16.081622
N-tiw56n67_150,CW,Transpose_Best,1987042,0.000014,16.261948
N-tiw56n67_150,CW,Exchange_First,2318677,0.300511,2.286165
N-tiw56n67_150,CW,Exchange_Best,2317812,0.057331,2.322618
N-tiw56n67_150,CW,Insert_First,2332444,0.312483,1.705995
N-tiw56n67_150,CW,Insert_Best,2338069,0.062542,1.468946
N-tiw56n67_150,CW,VND_TEI,2325452,0.317352,2.000652
N-tiw56n67_150,CW,VND_TIE,2340215,0.313433,1.378509
N-tiw56n67_250,Random,Transpose_First,4243100,0.000015,32.913909
N-tiw56n67_250,Random,Transpose_Best,4242752,0.000031,32.919411
N-tiw56n67_250,Random,Exchange_First,6158030,4.941865,2.637656
N-tiw56n67_250,Random,Exchange_Best,6130215,0.674767,3.077429
N-tiw56n67_250,Random,Insert_First,6215871,4.016042,1.723153
N-tiw56n67_250,Random,Insert_Best,6131092,0.640954,3.063563
N-tiw56n67_250,CW,Transpose_First,5430971,0.000015,14.132918
N-tiw56n67_250,CW,Transpose_Best,5438444,0.000028,14.014765
N-tiw56n67_250,CW,Exchange_First,6195784,3.789049,2.040741
N-tiw56n67_250,CW,Exchange_Best,6142906,0.509362,2.876776
N-tiw56n67_250,CW,Insert_First,6244397,2.905514,1.272139
N-tiw56n67_250,CW,Insert_Best,6223661,0.541681,1.599988
N-tiw56n67_250,CW,VND_TEI,6208861,3.363315,1.833986
N-tiw56n67_250,CW,VND_TIE,6242997,3.112847,1.294274
N-tiw56n72_150,Random,Transpose_First,2511906,0.000007,39.265897
N-tiw56n72_150,Random,Transpose_Best,2503278,0.000009,39.474509
N-tiw56n72_150,Random,Exchange_First,4016039,0.352849,2.898228
N-tiw56n72_150,Random,Exchange_Best,3982943,0.059555,3.698439
N-tiw56n72_150,Random,Insert_First,4023623,0.357757,2.714858
N-tiw56n72_150,Random,Insert_Best,4057011,0.087126,1.907586
N-tiw56n72_150,CW,Transpose_First,3453839,0.000008,16.491377
N-tiw56n72_150,CW,Transpose_Best,3461238,0.000012,16.312480
N-tiw56n72_150,CW,Exchange_First,4007183,0.245460,3.112352
N-tiw56n72_150,CW,Exchange_Best,4028431,0.058556,2.598608
N-tiw56n72_150,CW,Insert_First,4030449,0.279713,2.549816
N-tiw56n72_150,CW,Insert_Best,4052562,0.066714,2.015157
N-tiw56n72_150,CW,VND_TEI,4066003,0.287886,1.690173
N-tiw56n72_150,CW,VND_TIE,4053577,0.279469,1.990615
N-tiw56n72_250,Random,Transpose_First,7458982,0.000018,33.101536
N-tiw56n72_250,Random,Transpose_Best,7461125,0.000033,33.082316
N-tiw56n72_250,Random,Exchange_First,10899326,4.222168,2.245620
N-tiw56n72_250,Random,Exchange_Best,10805211,0.532695,3.089723
N-tiw56n72_250,Random,Insert_First,10936447,3.492440,1.912687
N-tiw56n72_250,Random,Insert_Best,10883000,0.662861,2.392045
N-tiw56n72_250,CW,Transpose_First,9570252,0.000015,14.165880
N-tiw56n72_250,CW,Transpose_Best,9578597,0.000028,14.091035
N-tiw56n72_250,CW,Exchange_First,10882875,3.626338,2.393166
N-tiw56n72_250,CW,Exchange_Best,10860134,0.549510,2.597127
N-tiw56n72_250,CW,Insert_First,10966282,2.858665,1.645102
N-tiw56n72_250,CW,Insert_Best,10942999,0.582074,1.853923
N-tiw56n72_250,CW,VND_TEI,11021829,3.756960,1.146909
N-tiw56n72_250,CW,VND_TIE,10989835,2.836947,1.433858
N-tiw56r54_150,Random,Transpose_First,624466,0.000008,34.828719
N-tiw56r54_150,Random,Transpose_Best,632879,0.000014,33.950711
N-tiw56r54_150,Random,Exchange_First,930682,0.334575,2.871032
N-tiw56r54_150,Random,Exchange_Best,916284,0.056478,4.373654
N-tiw56r54_150,Random,Insert_First,937027,0.354128,2.208847
N-tiw56r54_150,Random,Insert_Best,938112,0.082825,2.095613
N-tiw56r54_150,CW,Transpose_First,819435,0.000007,14.481127
N-tiw56r54_150,CW,Transpose_Best,824019,0.000009,14.002726
N-tiw56r54_150,CW,Exchange_First,932446,0.227727,2.686935
N-tiw56r54_150,CW,Exchange_Best,932609,0.061363,2.669924
N-tiw56r54_150,CW,Insert_First,944153,0.283677,1.465155
N-tiw56r54_150,CW,Insert_Best,940414,0.061572,1.855369
N-tiw56r54_150,CW,VND_TEI,943976,0.275369,1.483627
N-tiw56r54_150,CW,VND_TIE,944921,0.258613,1.385004
N-tiw56r54_250,Random,Transpose_First,1645440,0.000013,31.076688
N-tiw56r54_250,Random,Transpose_Best,1646792,0.000023,31.020056
N-tiw56r54_250,Random,Exchange_First,2327153,4.013619,2.521458
N-tiw56r54_250,Random,Exchange_Best,2305115,0.604502,3.444574
N-tiw56r54_250,Random,Insert_First,2331852,4.034298,2.324629
N-tiw56r54_250,Random,Insert_Best,2348064,0.683991,1.645549
N-tiw56r54_250,CW,Transpose_First,2061294,0.000015,13.657618
N-tiw56r54_250,CW,Transpose_Best,2060973,0.000026,13.671064
N-tiw56r54_250,CW,Exchange_First,2323516,2.959996,2.673803
N-tiw56r54_250,CW,Exchange_Best,2312707,0.496893,3.126564
N-tiw56r54_250,CW,Insert_First,2350043,2.596073,1.562654
N-tiw56r54_250,CW,Insert_Best,2348727,0.584636,1.617778
N-tiw56r54_250,CW,VND_TEI,2343608,3.116393,1.832200
N-tiw56r54_250,CW,VND_TIE,2351961,2.625242,1.482314
N-tiw56r58_150,Random,Transpose_First,806469,0.000008,33.857762
N-tiw56r58_150,Random,Transpose_Best,803090,0.000009,34.134889
N-tiw56r58_150,Random,Exchange_First,1181271,0.352550,3.118523
N-tiw56r58_150,Random,Exchange_Best,1171784,0.061039,3.896596
N-tiw56r58_150,Random,Insert_First,1195992,0.365596,1.911186
N-tiw56r58_150,Random,Insert_Best,1185238,0.070251,2.793171
N-tiw56r58_150,CW,Transpose_First,1030572,0.000007,15.478043
N-tiw56r58_150,CW,Transpose_Best,1030978,0.000010,15.444745
N-tiw56r58_150,CW,Exchange_First,1186304,0.278945,2.705744
N-tiw56r58_150,CW,Exchange_Best,1178174,0.057302,3.372523
N-tiw56r58_150,CW,Insert_First,1199481,0.274988,1.625037
N-tiw56r58_150,CW,Insert_Best,1194310,0.063948,2.049135
N-tiw56r58_150,CW,VND_TEI,1189044,0.301454,2.481024
N-tiw56r58_150,CW,VND_TIE,1196611,0.237463,1.860419
N-tiw56r58_250,Random,Transpose_First,2181605,0.000015,28.713244
N-tiw56r58_250,Random,Transpose_Best,2184686,0.000030,28.612568
N-tiw56r58_250,Random,Exchange_First,2973581,3.698270,2.834407
N-tiw56r58_250,Random,Exchange_Best,2956496,0.588508,3.392681
N-tiw56r58_250,Random,Insert_First,2999686,3.949487,1.981392
N-tiw56r58_250,Random,Insert_Best,2981062,0.622463,2.589955
N-tiw56r58_250,CW,Transpose_First,2633849,0.000019,13.935588
N-tiw56r58_250,CW,Transpose_Best,2628785,0.000034,14.101061
N-tiw56r58_250,CW,Exchange_First,2993196,3.324459,2.193461
N-tiw56r58_250,CW,Exchange_Best,2977609,0.564998,2.702787
N-tiw56r58_250,CW,Insert_First,3006374,2.678458,1.762853
N-tiw56r58_250,CW,Insert_Best,3007014,0.606589,1.741940
N-tiw56r58_250,CW,VND_TEI,3013897,3.132837,1.517029
N-tiw56r58_250,CW,VND_TIE,3014829,2.502317,1.486575
N-tiw56r66_150,Random,Transpose_First,1250215,0.000008,35.580998
N-tiw56r66_150,Random,Transpose_Best,1251464,0.000012,35.516642
N-tiw56r66_150,Random,Exchange_First,1866879,0.358151,3.806560
N-tiw56r66_150,Random,Exchange_Best,1870800,0.063483,3.604525
N-tiw56r66_150,Random,Insert_First,1895325,0.382113,2.340842
N-tiw56r66_150,Random,Insert_Best,1886229,0.075325,2.809525
N-tiw56r66_150,CW,Transpose_First,1631683,0.000008,15.925349
N-tiw56r66_150,CW,Transpose_Best,1638503,0.000012,15.573939
N-tiw56r66_150,CW,Exchange_First,1876636,0.238037,3.303817
N-tiw56r66_150,CW,Exchange_Best,1879086,0.059755,3.177578
N-tiw56r66_150,CW,Insert_First,1908478,0.288037,1.663116
N-tiw56r66_150,CW,Insert_Best,1901715,0.067710,2.011588
N-tiw56r66_150,CW,VND_TEI,1893336,0.317178,2.443327
N-tiw56r66_150,CW,VND_TIE,1895676,0.245783,2.322756
N-tiw56r66_250,Random,Transpose_First,3360563,0.000018,32.088079
N-tiw56r66_250,Random,Transpose_Best,3371919,0.000035,31.858591
N-tiw56r66_250,Random,Exchange_First,4802217,4.559752,2.954421
N-tiw56r66_250,Random,Exchange_Best,4753431,0.628749,3.940313
N-tiw56r66_250,Random,Insert_First,4841250,4.089523,2.165623
N-tiw56r66_250,Random,Insert_Best,4826698,0.776778,2.459697
N-tiw56r66_250,CW,Transpose_First,4245566,0.000018,14.203500
N-tiw56r66_250,CW,Transpose_Best,4253792,0.000032,14.037265
N-tiw56r66_250,CW,Exchange_First,4847107,3.210809,2.047262
N-tiw56r66_250,CW,Exchange_Best,4833831,0.553875,2.315550
N-tiw56r66_250,CW,Insert_First,4878650,2.794140,1.409825
N-tiw56r66_250,CW,Insert_Best,4879345,0.546842,1.395781
N-tiw56r66_250,CW,VND_TEI,4866826,3.522000,1.648771
N-tiw56r66_250,CW,VND_TIE,4877291,2.776297,1.437289
N-tiw56r67_150,Random,Transpose_First,1302211,0.000009,36.673577
N-tiw56r67_150,Random,Transpose_Best,1311015,0.000010,36.245439
N-tiw56r67_150,Random,Exchange_First,1988965,0.322029,3.276782
N-tiw56r67_150,Random,Exchange_Best,1994607,0.060995,3.002412
N-tiw56r67_150,Random,Insert_First,2032630,0.394366,1.153356
N-tiw56r67_150,Random,Insert_Best,2021961,0.073355,1.672189
N-tiw56r67_150,CW,Transpose_First,1742233,0.000007,15.275340
N-tiw56r67_150,CW,Transpose_Best,1748906,0.000011,14.950833
N-tiw56r67_150,CW,Exchange_First,2010860,0.262398,2.212029
N-tiw56r67_150,CW,Exchange_Best,1998253,0.059340,2.825107
N-tiw56r67_150,CW,Insert_First,2027553,0.256863,1.400250
N-tiw56r67_150,CW,Insert_Best,2027046,0.072847,1.424905
N-tiw56r67_150,CW,VND_TEI,2033031,0.295624,1.133855
N-tiw56r67_150,CW,VND_TIE,2027202,0.255146,1.417319
N-tiw56r67_250,Random,Transpose_First,3469771,0.000018,34.404625
N-tiw56r67_250,Random,Transpose_Best,3469693,0.000026,34.406100
N-tiw56r67_250,Random,Exchange_First,5163072,4.579758,2.393085
N-tiw56r67_250,Random,Exchange_Best,5111533,0.596822,3.367420
N-tiw56r67_250,Random,Insert_First,5156405,4.045098,2.519123
N-tiw56r67_250,Random,Insert_Best,5194255,0.733350,1.803576
N-tiw56r67_250,CW,Transpose_First,4544032,0.000014,14.095921
N-tiw56r67_250,CW,Transpose_Best,4543096,0.000024,14.113616
N-tiw56r67_250,CW,Exchange_First,5170982,3.526489,2.243548
N-tiw56r67_250,CW,Exchange_Best,5175744,0.573889,2.153523
N-tiw56r67_250,CW,Insert_First,5196768,2.886146,1.756068
N-tiw56r67_250,CW,Insert_Best,5209942,0.586644,1.507016
N-tiw56r67_250,CW,VND_TEI,5199809,3.699537,1.698579
N-tiw56r67_250,CW,VND_TIE,5170394,2.339594,2.254664
N-tiw56r72_150,Random,Transpose_First,1829418,0.000009,35.213358
N-tiw56r72_150,Random,Transpose_Best,1804294,0.000012,36.103094
N-tiw56r72_150,Random,Exchange_First,2732312,0.296842,3.238450
N-tiw56r72_150,Random,Exchange_Best,2710114,0.051660,4.024566
N-tiw56r72_150,Random,Insert_First,2746807,0.366553,2.725127
N-tiw56r72_150,Random,Insert_Best,2725285,0.079073,3.487303
N-tiw56r72_150,CW,Transpose_First,2323262,0.000007,17.724465
N-tiw56r72_150,CW,Transpose_Best,2322019,0.000011,17.768484
N-tiw56r72_150,CW,Exchange_First,2736105,0.283222,3.104126
N-tiw56r72_150,CW,Exchange_Best,2734897,0.061184,3.146906
N-tiw56r72_150,CW,Insert_First,2775597,0.274729,1.705564
N-tiw56r72_150,CW,Insert_Best,2782951,0.072024,1.445131
N-tiw56r72_150,CW,VND_TEI,2773434,0.345145,1.782164
N-tiw56r72_150,CW,VND_TIE,2793248,0.267733,1.080475
N-tiw56r72_250,Random,Transpose_First,5184394,0.000015,30.425565
N-tiw56r72_250,Random,Transpose_Best,5195365,0.000026,30.278334
N-tiw56r72_250,Random,Exchange_First,7249588,4.267524,2.710714
N-tiw56r72_250,Random,Exchange_Best,7176154,0.625880,3.696196
N-tiw56r72_250,Random,Insert_First,7331613,4.277378,1.609941
N-tiw56r72_250,Random,Insert_Best,7247989,0.635151,2.732173
N-tiw56r72_250,CW,Transpose_First,6441762,0.000014,13.551718
N-tiw56r72_250,CW,Transpose_Best,6452197,0.000026,13.411681
N-tiw56r72_250,CW,Exchange_First,7310818,3.734260,1.889009
N-tiw56r72_250,CW,Exchange_Best,7244386,0.567539,2.780525
N-tiw56r72_250,CW,Insert_First,7339914,3.062942,1.498541
N-tiw56r72_250,CW,Insert_Best,7321457,0.600111,1.746234
N-tiw56r72_250,CW,VND_TEI,7321596,3.338959,1.744369
N-tiw56r72_250,CW,VND_TIE,7331654,2.833864,1.609390
