Instance,Init,Algorithm,Cost,Time_s
N-tiw56n72_250,Random,Exchange_First,10899326,4.222168
N-tiw56n72_250,Random,Exchange_Best,10805211,0.532695
N-tiw56n72_250,Random,Insert_First,10936447,3.492440
N-tiw56n72_250,Random,Insert_Best,10883000,0.662861
N-tiw56n72_250,CW,Transpose_First,9570252,0.000015
N-tiw56n72_250,CW,Transpose_Best,9578597,0.000028
N-tiw56n72_250,CW,Exchange_First,10882875,3.626338
N-tiw56n72_250,CW,Exchange_Best,10860134,0.549510
N-tiw56n72_250,CW,Insert_First,10966282,2.858665
N-tiw56n72_250,CW,Insert_Best,10942999,0.582074
N-tiw56n72_250,CW,VND_TEI,11021829,3.756960
N-tiw56n72_250,CW,VND_TIE,10989835,2.836947
N-tiw56r54_150,Random,Transpose_First,624466,0.000008
N-tiw56r54_150,Random,Transpose_Best,632879,0.000014
N-tiw56r54_150,Random,Exchange_First,930682,0.334575
N-tiw56r54_150,Random,Exchange_Best,916284,0.056478
N-tiw56r54_150,Random,Insert_First,937027,0.354128
N-tiw56r54_150,Random,Insert_Best,938112,0.082825
N-tiw56r54_150,CW,Transpose_First,819435,0.000007
N-tiw56r54_150,CW,Transpose_Best,824019,0.000009
N-tiw56r54_150,CW,Exchange_First,932446,0.227727
N-tiw56r54_150,CW,Exchange_Best,932609,0.061363
N-tiw56r54_150,CW,Insert_First,944153,0.283677
N-tiw56r54_150,CW,Insert_Best,940414,0.061572
N-tiw56r54_150,CW,VND_TEI,943976,0.275369
N-tiw56r54_150,CW,VND_TIE,944921,0.258613
N-tiw56r54_250,Random,Transpose_First,1645440,0.000013
N-tiw56r54_250,Random,Transpose_Best,1646792,0.000023
N-tiw56r54_250,Random,Exchange_First,2327153,4.013619
N-tiw56r54_250,Random,Exchange_Best,2305115,0.604502
N-tiw56r54_250,Random,Insert_First,2331852,4.034298
N-tiw56r54_250,Random,Insert_Best,2348064,0.683991
N-tiw56r54_250,CW,Transpose_First,2061294,0.000015
N-tiw56r54_250,CW,Transpose_Best,2060973,0.000026
N-tiw56r54_250,CW,Exchange_First,2323516,2.959996
N-tiw56r54_250,CW,Exchange_Best,2312707,0.496893
N-tiw56r54_250,CW,Insert_First,2350043,2.596073
N-tiw56r54_250,CW,Insert_Best,2348727,0.584636
N-tiw56r54_250,CW,VND_TEI,2343608,3.116393
N-tiw56r54_250,CW,VND_TIE,2351961,2.625242
N-tiw56r58_150,Random,Transpose_First,806469,0.000008
N-tiw56r58_150,Random,Transpose_Best,803090,0.000009
N-tiw56r58_150,Random,Exchange_First,1181271,0.352550
N-tiw56r58_150,Random,Exchange_Best,1171784,0.061039
N-tiw56r58_150,Random,Insert_First,1195992,0.365596
N-tiw56r58_150,Random,Insert_Best,1185238,0.070251
N-tiw56r58_150,CW,Transpose_First,1030572,0.000007
N-tiw56r58_150,CW,Transpose_Best,1030978,0.000010
N-tiw56r58_150,CW,Exchange_First,1186304,0.278945
N-tiw56r58_150,CW,Exchange_Best,1178174,0.057302
N-tiw56r58_150,CW,Insert_First,1199481,0.274988
N-tiw56r58_150,CW,Insert_Best,1194310,0.063948
N-tiw56r58_150,CW,VND_TEI,1189044,0.301454
N-tiw56r58_150,CW,VND_TIE,1196611,0.237463
N-tiw56r58_250,Random,Transpose_First,2181605,0.000015
N-tiw56r58_250,Random,Transpose_Best,2184686,0.000030
N-tiw56r58_250,Random,Exchange_First,2973581,3.698270
N-tiw56r58_250,Random,Exchange_Best,2956496,0.588508
N-tiw56r58_250,Random,Insert_First,2999686,3.949487
N-tiw56r58_250,Random,Insert_Best,2981062,0.622463
N-tiw56r58_250,CW,Transpose_First,2633849,0.000019
N-tiw56r58_250,CW,Transpose_Best,2628785,0.000034
N-tiw56r58_250,CW,Exchange_First,2993196,3.324459
N-tiw56r58_250,CW,Exchange_Best,2977609,0.564998
N-tiw56r58_250,CW,Insert_First,3006374,2.678458
N-tiw56r58_250,CW,Insert_Best,3007014,0.606589
N-tiw56r58_250,CW,VND_TEI,3013897,3.132837
N-tiw56r58_250,CW,VND_TIE,3014829,2.502317
N-tiw56r66_150,Random,Transpose_First,1250215,0.000008
N-tiw56r66_150,Random,Transpose_Best,1251464,0.000012
N-tiw56r66_150,Random,Exchange_First,1866879,0.358151
N-tiw56r66_150,Random,Exchange_Best,1870800,0.063483
N-tiw56r66_150,Random,Insert_First,1895325,0.382113
N-tiw56r66_150,Random,Insert_Best,1886229,0.075325
N-tiw56r66_150,CW,Transpose_First,1631683,0.000008
N-tiw56r66_150,CW,Transpose_Best,1638503,0.000012
N-tiw56r66_150,CW,Exchange_First,1876636,0.238037
N-tiw56r66_150,CW,Exchange_Best,1879086,0.059755
N-tiw56r66_150,CW,Insert_First,1908478,0.288037
N-tiw56r66_150,CW,Insert_Best,1901715,0.067710
N-tiw56r66_150,CW,VND_TEI,1893336,0.317178
N-tiw56r66_150,CW,VND_TIE,1895676,0.245783
N-tiw56r66_250,Random,Transpose_First,3360563,0.000018
N-tiw56r66_250,Random,Transpose_Best,3371919,0.000035
N-tiw56r66_250,Random,Exchange_First,4802217,4.559752
N-tiw56r66_250,Random,Exchange_Best,4753431,0.628749
N-tiw56r66_250,Random,Insert_First,4841250,4.089523
N-tiw56r66_250,Random,Insert_Best,4826698,0.776778
N-tiw56r66_250,CW,Transpose_First,4245566,0.000018
N-tiw56r66_250,CW,Transpose_Best,4253792,0.000032
N-tiw56r66_250,CW,Exchange_First,4847107,3.210809
N-tiw56r66_250,CW,Exchange_Best,4833831,0.553875
N-tiw56r66_250,CW,Insert_First,4878650,2.794140
N-tiw56r66_250,CW,Insert_Best,4879345,0.546842
N-tiw56r66_250,CW,VND_TEI,4866826,3.522000
N-tiw56r66_250,CW,VND_TIE,4877291,2.776297
N-tiw56r67_150,Random,Transpose_First,1302211,0.000009
N-tiw56r67_150,Random,Transpose_Best,1311015,0.000010
N-tiw56r67_150,Random,Exchange_First,1988965,0.322029
N-tiw56r67_150,Random,Exchange_Best,1994607,0.060995
N-tiw56r67_150,Random,Insert_First,2032630,0.394366
N-tiw56r67_150,Random,Insert_Best,2021961,0.073355
N-tiw56r67_150,CW,Transpose_First,1742233,0.000007
N-tiw56r67_150,CW,Transpose_Best,1748906,0.000011
N-tiw56r67_150,CW,Exchange_First,2010860,0.262398
N-tiw56r67_150,CW,Exchange_Best,1998253,0.059340
N-tiw56r67_150,CW,Insert_First,2027553,0.256863
N-tiw56r67_150,CW,Insert_Best,2027046,0.072847
N-tiw56r67_150,CW,VND_TEI,2033031,0.295624
N-tiw56r67_150,CW,VND_TIE,2027202,0.255146
N-tiw56r67_250,Random,Transpose_First,3469771,0.000018
N-tiw56r67_250,Random,Transpose_Best,3469693,0.000026
N-tiw56r67_250,Random,Exchange_First,5163072,4.579758
N-tiw56r67_250,Random,Exchange_Best,5111533,0.596822
N-tiw56r67_250,Random,Insert_First,5156405,4.045098
N-tiw56r67_250,Random,Insert_Best,5194255,0.733350
N-tiw56r67_250,CW,Transpose_First,4544032,0.000014
N-tiw56r67_250,CW,Transpose_Best,4543096,0.000024
N-tiw56r67_250,CW,Exchange_First,5170982,3.526489
N-tiw56r67_250,CW,Exchange_Best,5175744,0.573889
N-tiw56r67_250,CW,Insert_First,5196768,2.886146
N-tiw56r67_250,CW,Insert_Best,5209942,0.586644
N-tiw56r67_250,CW,VND_TEI,5199809,3.699537
N-tiw56r67_250,CW,VND_TIE,5170394,2.339594
N-tiw56r72_150,Random,Transpose_First,1829418,0.000009
N-tiw56r72_150,Random,Transpose_Best,1804294,0.000012
N-tiw56r72_150,Random,Exchange_First,2732312,0.296842
N-tiw56r72_150,Random,Exchange_Best,2710114,0.051660
N-tiw56r72_150,Random,Insert_First,2746807,0.366553
N-tiw56r72_150,Random,Insert_Best,2725285,0.079073
N-tiw56r72_150,CW,Transpose_First,2323262,0.000007
N-tiw56r72_150,CW,Transpose_Best,2322019,0.000011
N-tiw56r72_150,CW,Exchange_First,2736105,0.283222
N-tiw56r72_150,CW,Exchange_Best,2734897,0.061184
N-tiw56r72_150,CW,Insert_First,2775597,0.274729
N-tiw56r72_150,CW,Insert_Best,2782951,0.072024
N-tiw56r72_150,CW,VND_TEI,2773434,0.345145
N-tiw56r72_150,CW,VND_TIE,2793248,0.267733
N-tiw56r72_250,Random,Transpose_First,5184394,0.000015
N-tiw56r72_250,Random,Transpose_Best,5195365,0.000026
N-tiw56r72_250,Random,Exchange_First,7249588,4.267524
N-tiw56r72_250,Random,Exchange_Best,7176154,0.625880
N-tiw56r72_250,Random,Insert_First,7331613,4.277378
N-tiw56r72_250,Random,Insert_Best,7247989,0.635151
N-tiw56r72_250,CW,Transpose_First,6441762,0.000014
N-tiw56r72_250,CW,Transpose_Best,6452197,0.000026
N-tiw56r72_250,CW,Exchange_First,7310818,3.734260
N-tiw56r72_250,CW,Exchange_Best,7244386,0.567539
N-tiw56r72_250,CW,Insert_First,7339914,3.062942
N-tiw56r72_250,CW,Insert_Best,7321457,0.600111
N-tiw56r72_250,CW,VND_TEI,7321596,3.338959
N-tiw56r72_250,CW,VND_TIE,7331654,2.833864
