Instance,Init,Algorithm,Cost,Time_s
N-tiw56n72_250,Random,Exchange_First,10899326,4.666910
N-tiw56n72_250,Random,Exchange_Best,10805211,0.575190
N-tiw56n72_250,Random,Insert_First,10936447,3.358396
N-tiw56n72_250,Random,Insert_Best,10883000,0.698065
N-tiw56n72_250,CW,Transpose_First,9570252,0.000023
N-tiw56n72_250,CW,Transpose_Best,9578597,0.000032
N-tiw56n72_250,CW,Exchange_First,10882875,3.818266
N-tiw56n72_250,CW,Exchange_Best,10860134,0.578648
N-tiw56n72_250,CW,Insert_First,10966282,2.759387
N-tiw56n72_250,CW,Insert_Best,10942999,0.657280
N-tiw56n72_250,CW,VND_TEI,11021829,3.882935
N-tiw56n72_250,CW,VND_TIE,10989835,2.738510
N-tiw56r54_150,Random,Transpose_First,624466,0.000009
N-tiw56r54_150,Random,Transpose_Best,632879,0.000015
N-tiw56r54_150,Random,Exchange_First,930682,0.352937
N-tiw56r54_150,Random,Exchange_Best,916284,0.059377
N-tiw56r54_150,Random,Insert_First,937027,0.325824
N-tiw56r54_150,Random,Insert_Best,938112,0.085492
N-tiw56r54_150,CW,Transpose_First,819435,0.000010
N-tiw56r54_150,CW,Transpose_Best,824019,0.000009
N-tiw56r54_150,CW,Exchange_First,932446,0.233622
N-tiw56r54_150,CW,Exchange_Best,932609,0.062377
N-tiw56r54_150,CW,Insert_First,944153,0.260415
N-tiw56r54_150,CW,Insert_Best,940414,0.064362
N-tiw56r54_150,CW,VND_TEI,943976,0.299058
N-tiw56r54_150,CW,VND_TIE,944921,0.238245
N-tiw56r54_250,Random,Transpose_First,1645440,0.000015
N-tiw56r54_250,Random,Transpose_Best,1646792,0.000028
N-tiw56r54_250,Random,Exchange_First,2327153,4.243975
N-tiw56r54_250,Random,Exchange_Best,2305115,0.635595
N-tiw56r54_250,Random,Insert_First,2331852,4.024145
N-tiw56r54_250,Random,Insert_Best,2348064,0.746267
N-tiw56r54_250,CW,Transpose_First,2061294,0.000033
N-tiw56r54_250,CW,Transpose_Best,2060973,0.000030
N-tiw56r54_250,CW,Exchange_First,2323516,3.108102
N-tiw56r54_250,CW,Exchange_Best,2312707,0.513382
N-tiw56r54_250,CW,Insert_First,2350043,2.532768
N-tiw56r54_250,CW,Insert_Best,2348727,0.618422
N-tiw56r54_250,CW,VND_TEI,2343608,3.215658
N-tiw56r54_250,CW,VND_TIE,2351961,2.603830
N-tiw56r58_150,Random,Transpose_First,806469,0.000010
N-tiw56r58_150,Random,Transpose_Best,803090,0.000012
N-tiw56r58_150,Random,Exchange_First,1181271,0.368030
N-tiw56r58_150,Random,Exchange_Best,1171784,0.064300
N-tiw56r58_150,Random,Insert_First,1195992,0.322405
N-tiw56r58_150,Random,Insert_Best,1185238,0.073222
N-tiw56r58_150,CW,Transpose_First,1030572,0.000007
N-tiw56r58_150,CW,Transpose_Best,1030978,0.000014
N-tiw56r58_150,CW,Exchange_First,1186304,0.290909
N-tiw56r58_150,CW,Exchange_Best,1178174,0.059764
N-tiw56r58_150,CW,Insert_First,1199481,0.252126
N-tiw56r58_150,CW,Insert_Best,1194310,0.068206
N-tiw56r58_150,CW,VND_TEI,1189044,0.305903
N-tiw56r58_150,CW,VND_TIE,1196611,0.221523
N-tiw56r58_250,Random,Transpose_First,2181605,0.000015
N-tiw56r58_250,Random,Transpose_Best,2184686,0.000025
N-tiw56r58_250,Random,Exchange_First,2973581,3.895228
N-tiw56r58_250,Random,Exchange_Best,2956496,0.624676
N-tiw56r58_250,Random,Insert_First,2999686,3.759200
N-tiw56r58_250,Random,Insert_Best,2981062,0.651246
N-tiw56r58_250,CW,Transpose_First,2633849,0.000025
N-tiw56r58_250,CW,Transpose_Best,2628785,0.000031
N-tiw56r58_250,CW,Exchange_First,2993196,3.585924
N-tiw56r58_250,CW,Exchange_Best,2977609,0.603387
N-tiw56r58_250,CW,Insert_First,3006374,2.608667
N-tiw56r58_250,CW,Insert_Best,3007014,0.634038
N-tiw56r58_250,CW,VND_TEI,3013897,3.315226
N-tiw56r58_250,CW,VND_TIE,3014829,2.595990
N-tiw56r66_150,Random,Transpose_First,1250215,0.000017
N-tiw56r66_150,Random,Transpose_Best,1251464,0.000016
N-tiw56r66_150,Random,Exchange_First,1866879,0.370946
N-tiw56r66_150,Random,Exchange_Best,1870800,0.065974
N-tiw56r66_150,Random,Insert_First,1895325,0.352225
N-tiw56r66_150,Random,Insert_Best,1886229,0.075955
N-tiw56r66_150,CW,Transpose_First,1631683,0.000010
N-tiw56r66_150,CW,Transpose_Best,1638503,0.000014
N-tiw56r66_150,CW,Exchange_First,1876636,0.276371
N-tiw56r66_150,CW,Exchange_Best,1879086,0.061505
N-tiw56r66_150,CW,Insert_First,1908478,0.255719
N-tiw56r66_150,CW,Insert_Best,1901715,0.070494
N-tiw56r66_150,CW,VND_TEI,1893336,0.337728
N-tiw56r66_150,CW,VND_TIE,1895676,0.226185
N-tiw56r66_250,Random,Transpose_First,3360563,0.000019
N-tiw56r66_250,Random,Transpose_Best,3371919,0.000030
N-tiw56r66_250,Random,Exchange_First,4802217,4.816113
N-tiw56r66_250,Random,Exchange_Best,4753431,0.653453
N-tiw56r66_250,Random,Insert_First,4841250,3.968006
N-tiw56r66_250,Random,Insert_Best,4826698,0.803518
N-tiw56r66_250,CW,Transpose_First,4245566,0.000018
N-tiw56r66_250,CW,Transpose_Best,4253792,0.000040
N-tiw56r66_250,CW,Exchange_First,4847107,3.336593
N-tiw56r66_250,CW,Exchange_Best,4833831,0.578087
N-tiw56r66_250,CW,Insert_First,4878650,2.682122
N-tiw56r66_250,CW,Insert_Best,4879345,0.571007
N-tiw56r66_250,CW,VND_TEI,4866826,3.587925
N-tiw56r66_250,CW,VND_TIE,4877291,2.681757
N-tiw56r67_150,Random,Transpose_First,1302211,0.000017
N-tiw56r67_150,Random,Transpose_Best,1311015,0.000037
N-tiw56r67_150,Random,Exchange_First,1988965,0.337547
N-tiw56r67_150,Random,Exchange_Best,1994607,0.063433
N-tiw56r67_150,Random,Insert_First,2032630,0.367261
N-tiw56r67_150,Random,Insert_Best,2021961,0.076623
N-tiw56r67_150,CW,Transpose_First,1742233,0.000007
N-tiw56r67_150,CW,Transpose_Best,1748906,0.000014
N-tiw56r67_150,CW,Exchange_First,2010860,0.269394
N-tiw56r67_150,CW,Exchange_Best,1998253,0.061682
N-tiw56r67_150,CW,Insert_First,2027553,0.237207
N-tiw56r67_150,CW,Insert_Best,2027046,0.074703
N-tiw56r67_150,CW,VND_TEI,2033031,0.321256
N-tiw56r67_150,CW,VND_TIE,2027202,0.239856
N-tiw56r67_250,Random,Transpose_First,3469771,0.000019
N-tiw56r67_250,Random,Transpose_Best,3469693,0.000030
N-tiw56r67_250,Random,Exchange_First,5163072,4.775371
N-tiw56r67_250,Random,Exchange_Best,5111533,0.627604
N-tiw56r67_250,Random,Insert_First,5156405,3.833480
N-tiw56r67_250,Random,Insert_Best,5194255,0.779296
N-tiw56r67_250,CW,Transpose_First,4544032,0.000019
N-tiw56r67_250,CW,Transpose_Best,4543096,0.000061
N-tiw56r67_250,CW,Exchange_First,5170982,3.695318
N-tiw56r67_250,CW,Exchange_Best,5175744,0.618859
N-tiw56r67_250,CW,Insert_First,5196768,2.769479
N-tiw56r67_250,CW,Insert_Best,5209942,0.642562
N-tiw56r67_250,CW,VND_TEI,5199809,3.906311
N-tiw56r67_250,CW,VND_TIE,5170394,2.216045
N-tiw56r72_150,Random,Transpose_First,1829418,0.000016
N-tiw56r72_150,Random,Transpose_Best,1804294,0.000018
N-tiw56r72_150,Random,Exchange_First,2732312,0.300871
N-tiw56r72_150,Random,Exchange_Best,2710114,0.053545
N-tiw56r72_150,Random,Insert_First,2746807,0.331295
N-tiw56r72_150,Random,Insert_Best,2725285,0.081919
N-tiw56r72_150,CW,Transpose_First,2323262,0.000007
N-tiw56r72_150,CW,Transpose_Best,2322019,0.000012
N-tiw56r72_150,CW,Exchange_First,2736105,0.301027
N-tiw56r72_150,CW,Exchange_Best,2734897,0.065726
N-tiw56r72_150,CW,Insert_First,2775597,0.253534
N-tiw56r72_150,CW,Insert_Best,2782951,0.076401
N-tiw56r72_150,CW,VND_TEI,2773434,0.349690
N-tiw56r72_150,CW,VND_TIE,2793248,0.249275
N-tiw56r72_250,Random,Transpose_First,5184394,0.000016
N-tiw56r72_250,Random,Transpose_Best,5195365,0.000032
N-tiw56r72_250,Random,Exchange_First,7249588,4.594125
N-tiw56r72_250,Random,Exchange_Best,7176154,0.669696
N-tiw56r72_250,Random,Insert_First,7331613,4.163998
N-tiw56r72_250,Random,Insert_Best,7247989,0.658769
N-tiw56r72_250,CW,Transpose_First,6441762,0.000016
N-tiw56r72_250,CW,Transpose_Best,6452197,0.000027
N-tiw56r72_250,CW,Exchange_First,7310818,3.935104
N-tiw56r72_250,CW,Exchange_Best,7244386,0.608385
N-tiw56r72_250,CW,Insert_First,7339914,3.056632
N-tiw56r72_250,CW,Insert_Best,7321457,0.648441
N-tiw56r72_250,CW,VND_TEI,7321596,3.626422
N-tiw56r72_250,CW,VND_TIE,7331654,2.864202
