Instance,Init,Algorithm,Cost,Time_s
N-t69r11xx_250,CW,Transpose_First,25827396,0.000012
N-t69r11xx_250,CW,Transpose_Best,25873737,0.000018
N-t69r11xx_250,CW,Exchange_First,31021897,3.302608
N-t69r11xx_250,CW,Exchange_Best,30841759,0.583508
N-t69r11xx_250,CW,Insert_First,31206836,2.555817
N-t69r11xx_250,CW,Insert_Best,31200456,0.651170
N-t69r11xx_250,CW,VND_TEI,31134305,4.042593
N-t69r11xx_250,CW,VND_TIE,31212193,2.349649
N-t70b11xx_150,Random,Transpose_First,6051685,0.000007
N-t70b11xx_150,Random,Transpose_Best,6107362,0.000011
N-t70b11xx_150,Random,Exchange_First,9387680,0.268659
N-t70b11xx_150,Random,Exchange_Best,9287815,0.055850
N-t70b11xx_150,Random,Insert_First,9434392,0.296287
N-t70b11xx_150,Random,Insert_Best,9420264,0.084106
N-t70b11xx_150,CW,Transpose_First,8178936,0.000007
N-t70b11xx_150,CW,Transpose_Best,8156467,0.000008
N-t70b11xx_150,CW,Exchange_First,9406290,0.233075
N-t70b11xx_150,CW,Exchange_Best,9346931,0.047884
N-t70b11xx_150,CW,Insert_First,9436129,0.188067
N-t70b11xx_150,CW,Insert_Best,9437109,0.063728
N-t70b11xx_150,CW,VND_TEI,9464594,0.259389
N-t70b11xx_150,CW,VND_TIE,9492532,0.189345
N-t70b11xx_250,Random,Transpose_First,16816083,0.000012
N-t70b11xx_250,Random,Transpose_Best,16847159,0.000025
N-t70b11xx_250,Random,Exchange_First,24607212,3.619405
N-t70b11xx_250,Random,Exchange_Best,24549727,0.650533
N-t70b11xx_250,Random,Insert_First,25041550,3.661344
N-t70b11xx_250,Random,Insert_Best,24902582,0.737163
N-t70b11xx_250,CW,Transpose_First,21206887,0.000014
N-t70b11xx_250,CW,Transpose_Best,21208714,0.000025
N-t70b11xx_250,CW,Exchange_First,24683110,3.504286
N-t70b11xx_250,CW,Exchange_Best,24422848,0.562485
N-t70b11xx_250,CW,Insert_First,24961125,2.710000
N-t70b11xx_250,CW,Insert_Best,24859437,0.649876
N-t70b11xx_250,CW,VND_TEI,24851743,3.676733
N-t70b11xx_250,CW,VND_TIE,24965664,2.626972
N-t70d11xn_150,Random,Transpose_First,3608392,0.000008
N-t70d11xn_150,Random,Transpose_Best,3608272,0.000014
N-t70d11xn_150,Random,Exchange_First,5632012,0.349991
N-t70d11xn_150,Random,Exchange_Best,5581792,0.072778
N-t70d11xn_150,Random,Insert_First,5738585,0.403953
N-t70d11xn_150,Random,Insert_Best,5651154,0.088456
N-t70d11xn_150,CW,Transpose_First,4871242,0.000007
N-t70d11xn_150,CW,Transpose_Best,4898826,0.000014
N-t70d11xn_150,CW,Exchange_First,5673764,0.287964
N-t70d11xn_150,CW,Exchange_Best,5662059,0.062661
N-t70d11xn_150,CW,Insert_First,5723354,0.263682
N-t70d11xn_150,CW,Insert_Best,5742649,0.073658
N-t70d11xn_150,CW,VND_TEI,5693935,0.295306
N-t70d11xn_150,CW,VND_TIE,5696765,0.253208
N-t70d11xn_250,Random,Transpose_First,10647818,0.000019
N-t70d11xn_250,Random,Transpose_Best,10690780,0.000034
N-t70d11xn_250,Random,Exchange_First,14702964,4.304696
N-t70d11xn_250,Random,Exchange_Best,14630692,0.674393
N-t70d11xn_250,Random,Insert_First,14899122,3.772448
N-t70d11xn_250,Random,Insert_Best,14903631,0.756377
N-t70d11xn_250,CW,Transpose_First,12884232,0.000018
N-t70d11xn_250,CW,Transpose_Best,12890728,0.000032
N-t70d11xn_250,CW,Exchange_First,14903053,3.939296
N-t70d11xn_250,CW,Exchange_Best,14753135,0.517874
N-t70d11xn_250,CW,Insert_First,15007824,3.060289
N-t70d11xn_250,CW,Insert_Best,14947243,0.612815
N-t70d11xn_250,CW,VND_TEI,14995073,3.875044
N-t70d11xn_250,CW,VND_TIE,14978841,2.799100
N-t70d11xx_150,Random,Transpose_First,4283429,0.000008
N-t70d11xx_150,Random,Transpose_Best,4258714,0.000012
N-t70d11xx_150,Random,Exchange_First,5968613,0.335070
N-t70d11xx_150,Random,Exchange_Best,5913842,0.067610
N-t70d11xx_150,Random,Insert_First,6029183,0.382659
N-t70d11xx_150,Random,Insert_Best,6019988,0.088671
N-t70d11xx_150,CW,Transpose_First,5255372,0.000007
N-t70d11xx_150,CW,Transpose_Best,5273912,0.000011
N-t70d11xx_150,CW,Exchange_First,6004424,0.286245
N-t70d11xx_150,CW,Exchange_Best,5981468,0.052677
N-t70d11xx_150,CW,Insert_First,6037958,0.260941
N-t70d11xx_150,CW,Insert_Best,6038324,0.073855
N-t70d11xx_150,CW,VND_TEI,6051643,0.298700
N-t70d11xx_150,CW,VND_TIE,6059146,0.224244
N-t70d11xx_250,Random,Transpose_First,11072864,0.000019
N-t70d11xx_250,Random,Transpose_Best,11066730,0.000034
N-t70d11xx_250,Random,Exchange_First,15546031,4.447115
N-t70d11xx_250,Random,Exchange_Best,15410487,0.749345
N-t70d11xx_250,Random,Insert_First,15716652,3.760982
N-t70d11xx_250,Random,Insert_Best,15576665,0.657377
N-t70d11xx_250,CW,Transpose_First,13628028,0.000017
N-t70d11xx_250,CW,Transpose_Best,13671964,0.000029
N-t70d11xx_250,CW,Exchange_First,15627058,3.815656
N-t70d11xx_250,CW,Exchange_Best,15529347,0.534616
N-t70d11xx_250,CW,Insert_First,15836346,3.047800
N-t70d11xx_250,CW,Insert_Best,15734158,0.595714
N-t70d11xx_250,CW,VND_TEI,15735237,3.756435
N-t70d11xx_250,CW,VND_TIE,15750632,3.074781
N-t70f11xx_150,Random,Transpose_First,3241715,0.000007
N-t70f11xx_150,Random,Transpose_Best,3248829,0.000024
N-t70f11xx_150,Random,Exchange_First,4944910,0.277012
N-t70f11xx_150,Random,Exchange_Best,4932812,0.058348
N-t70f11xx_150,Random,Insert_First,5037388,0.301364
N-t70f11xx_150,Random,Insert_Best,5053851,0.092378
N-t70f11xx_150,CW,Transpose_First,4252600,0.000005
N-t70f11xx_150,CW,Transpose_Best,4235305,0.000007
N-t70f11xx_150,CW,Exchange_First,4994095,0.239003
N-t70f11xx_150,CW,Exchange_Best,4975522,0.060835
N-t70f11xx_150,CW,Insert_First,5072879,0.212696
N-t70f11xx_150,CW,Insert_Best,5045196,0.076278
N-t70f11xx_150,CW,VND_TEI,5041409,0.263156
N-t70f11xx_150,CW,VND_TIE,5056434,0.223091
N-t70f11xx_250,Random,Transpose_First,9423977,0.000015
N-t70f11xx_250,Random,Transpose_Best,9434609,0.000027
N-t70f11xx_250,Random,Exchange_First,13162843,3.463591
N-t70f11xx_250,Random,Exchange_Best,13023711,0.490782
N-t70f11xx_250,Random,Insert_First,13302080,3.441768
N-t70f11xx_250,Random,Insert_Best,13235429,0.706345
N-t70f11xx_250,CW,Transpose_First,11565346,0.000023
N-t70f11xx_250,CW,Transpose_Best,11569596,0.000026
N-t70f11xx_250,CW,Exchange_First,13266010,3.108963
N-t70f11xx_250,CW,Exchange_Best,13100613,0.615092
N-t70f11xx_250,CW,Insert_First,13374442,2.400068
N-t70f11xx_250,CW,Insert_Best,13338176,0.629065
N-t70f11xx_250,CW,VND_TEI,13340322,3.231579
N-t70f11xx_250,CW,VND_TIE,13339759,2.363391
N-t70l11xx_150,Random,Transpose_First,271234,0.000005
N-t70l11xx_150,Random,Transpose_Best,271234,0.000006
N-t70l11xx_150,Random,Exchange_First,422865,0.266226
N-t70l11xx_150,Random,Exchange_Best,419713,0.049859
N-t70l11xx_150,Random,Insert_First,426305,0.185937
N-t70l11xx_150,Random,Insert_Best,424035,0.074853
N-t70l11xx_150,CW,Transpose_First,354093,0.000003
N-t70l11xx_150,CW,Transpose_Best,354319,0.000003
N-t70l11xx_150,CW,Exchange_First,421662,0.225571
N-t70l11xx_150,CW,Exchange_Best,425072,0.061365
N-t70l11xx_150,CW,Insert_First,428097,0.150880
N-t70l11xx_150,CW,Insert_Best,425581,0.083559
N-t70l11xx_150,CW,VND_TEI,425119,0.211222
N-t70l11xx_150,CW,VND_TIE,425804,0.169428
N-t70l11xx_250,Random,Transpose_First,670363,0.000007
N-t70l11xx_250,Random,Transpose_Best,670421,0.000010
N-t70l11xx_250,Random,Exchange_First,1087354,3.440399
N-t70l11xx_250,Random,Exchange_Best,1074060,0.565569
N-t70l11xx_250,Random,Insert_First,1082827,2.307125
N-t70l11xx_250,Random,Insert_Best,1081829,0.669359
N-t70l11xx_250,CW,Transpose_First,903613,0.000012
N-t70l11xx_250,CW,Transpose_Best,903929,0.000008
N-t70l11xx_250,CW,Exchange_First,1083602,2.900115
N-t70l11xx_250,CW,Exchange_Best,1086459,0.524067
N-t70l11xx_250,CW,Insert_First,1085951,1.847266
N-t70l11xx_250,CW,Insert_Best,1094546,0.565223
N-t70l11xx_250,CW,VND_TEI,1091239,3.054859
N-t70l11xx_250,CW,VND_TIE,1090238,1.946024
N-t70n11xx_150,Random,Transpose_First,593115,0.000007
N-t70n11xx_150,Random,Transpose_Best,594016,0.000009
N-t70n11xx_150,Random,Exchange_First,917529,0.381547
N-t70n11xx_150,Random,Exchange_Best,910062,0.060208
N-t70n11xx_150,Random,Insert_First,929342,0.375809
N-t70n11xx_150,Random,Insert_Best,923600,0.084872
N-t70n11xx_150,CW,Transpose_First,805639,0.000006
N-t70n11xx_150,CW,Transpose_Best,802999,0.000008
N-t70n11xx_150,CW,Exchange_First,918164,0.255405
N-t70n11xx_150,CW,Exchange_Best,922717,0.062176
N-t70n11xx_150,CW,Insert_First,928932,0.283362
N-t70n11xx_150,CW,Insert_Best,930033,0.071738
N-t70n11xx_150,CW,VND_TEI,927270,0.261027
N-t70n11xx_150,CW,VND_TIE,928460,0.233934
N-t70n11xx_250,Random,Transpose_First,1650484,0.000017
N-t70n11xx_250,Random,Transpose_Best,1663338,0.000026
N-t70n11xx_250,Random,Exchange_First,2377866,4.132726
N-t70n11xx_250,Random,Exchange_Best,2348357,0.643059
N-t70n11xx_250,Random,Insert_First,2376681,3.233126
N-t70n11xx_250,Random,Insert_Best,2379500,0.688406
N-t70n11xx_250,CW,Transpose_First,2044430,0.000015
N-t70n11xx_250,CW,Transpose_Best,2045930,0.000032
N-t70n11xx_250,CW,Exchange_First,2378666,2.956892
N-t70n11xx_250,CW,Exchange_Best,2364065,0.496269
N-t70n11xx_250,CW,Insert_First,2398204,2.419764
N-t70n11xx_250,CW,Insert_Best,2398059,0.612880
N-t70n11xx_250,CW,VND_TEI,2407962,3.920967
N-t70n11xx_250,CW,VND_TIE,2408777,2.357123
N-t74d11xx_150,Random,Transpose_First,6301767,0.000008
N-t74d11xx_150,Random,Transpose_Best,6315715,0.000015
N-t74d11xx_150,Random,Exchange_First,9119373,0.368412
N-t74d11xx_150,Random,Exchange_Best,9024253,0.070612
N-t74d11xx_150,Random,Insert_First,9226556,0.302758
N-t74d11xx_150,Random,Insert_Best,9178343,0.090391
N-t74d11xx_150,CW,Transpose_First,8018672,0.000007
N-t74d11xx_150,CW,Transpose_Best,8054027,0.000011
N-t74d11xx_150,CW,Exchange_First,9175355,0.268698
N-t74d11xx_150,CW,Exchange_Best,9082795,0.058831
N-t74d11xx_150,CW,Insert_First,9254523,0.240526
N-t74d11xx_150,CW,Insert_Best,9223866,0.076431
N-t74d11xx_150,CW,VND_TEI,9170540,0.251848
N-t74d11xx_150,CW,VND_TIE,9252315,0.215325
N-t74d11xx_250,Random,Transpose_First,16783671,0.000017
N-t74d11xx_250,Random,Transpose_Best,16804434,0.000027
N-t74d11xx_250,Random,Exchange_First,23768286,4.331668
N-t74d11xx_250,Random,Exchange_Best,23637725,0.565589
N-t74d11xx_250,Random,Insert_First,23983218,3.498409
N-t74d11xx_250,Random,Insert_Best,23934297,0.691411
N-t74d11xx_250,CW,Transpose_First,20812545,0.000022
N-t74d11xx_250,CW,Transpose_Best,20848170,0.000038
N-t74d11xx_250,CW,Exchange_First,23962060,3.665256
N-t74d11xx_250,CW,Exchange_Best,23809597,0.495277
N-t74d11xx_250,CW,Insert_First,24038567,2.882901
N-t74d11xx_250,CW,Insert_Best,24025325,0.557069
N-t74d11xx_250,CW,VND_TEI,24089767,3.972878
N-t74d11xx_250,CW,VND_TIE,23953138,2.705918
N-t75d11xx_150,Random,Transpose_First,6114949,0.000008
N-t75d11xx_150,Random,Transpose_Best,6140219,0.000014
N-t75d11xx_150,Random,Exchange_First,9389095,0.366011
N-t75d11xx_150,Random,Exchange_Best,9232902,0.068718
N-t75d11xx_150,Random,Insert_First,9344694,0.350977
N-t75d11xx_150,Random,Insert_Best,9431092,0.083416
N-t75d11xx_150,CW,Transpose_First,8294865,0.000009
N-t75d11xx_150,CW,Transpose_Best,8292070,0.000015
N-t75d11xx_150,CW,Exchange_First,9505942,0.311244
N-t75d11xx_150,CW,Exchange_Best,9319958,0.055572
N-t75d11xx_150,CW,Insert_First,9556284,0.266551
N-t75d11xx_150,CW,Insert_Best,9449956,0.067329
N-t75d11xx_150,CW,VND_TEI,9544459,0.327441
N-t75d11xx_150,CW,VND_TIE,9542513,0.209208
N-t75d11xx_250,Random,Transpose_First,17653655,0.000016
N-t75d11xx_250,Random,Transpose_Best,17673167,0.000030
N-t75d11xx_250,Random,Exchange_First,24450066,4.613615
N-t75d11xx_250,Random,Exchange_Best,24259091,0.614393
N-t75d11xx_250,Random,Insert_First,24512916,3.557943
N-t75d11xx_250,Random,Insert_Best,24461041,0.780783
N-t75d11xx_250,CW,Transpose_First,21446440,0.000016
N-t75d11xx_250,CW,Transpose_Best,21507458,0.000028
N-t75d11xx_250,CW,Exchange_First,24489542,3.669003
N-t75d11xx_250,CW,Exchange_Best,24270498,0.438835
N-t75d11xx_250,CW,Insert_First,24616380,2.804512
N-t75d11xx_250,CW,Insert_Best,24665920,0.658262
N-t75d11xx_250,CW,VND_TEI,24594987,3.646409
N-t75d11xx_250,CW,VND_TIE,24735530,2.586279
N-t75e11xx_150,Random,Transpose_First,26841183,0.000008
N-t75e11xx_150,Random,Transpose_Best,26969136,0.000010
N-t75e11xx_150,Random,Exchange_First,40263882,0.385445
N-t75e11xx_150,Random,Exchange_Best,40126202,0.068137
N-t75e11xx_150,Random,Insert_First,40527132,0.350219
N-t75e11xx_150,Random,Insert_Best,40530365,0.075139
N-t75e11xx_150,CW,Transpose_First,35541961,0.000008
N-t75e11xx_150,CW,Transpose_Best,35602963,0.000012
N-t75e11xx_150,CW,Exchange_First,40475444,0.301566
N-t75e11xx_150,CW,Exchange_Best,40424387,0.062219
N-t75e11xx_150,CW,Insert_First,40778700,0.251783
N-t75e11xx_150,CW,Insert_Best,40612705,0.062449
N-t75e11xx_150,CW,VND_TEI,40936945,0.335408
N-t75e11xx_150,CW,VND_TIE,40808241,0.238471
N-t75e11xx_250,Random,Transpose_First,73890813,0.000013
N-t75e11xx_250,Random,Transpose_Best,74221068,0.000024
N-t75e11xx_250,Random,Exchange_First,103832819,4.709479
N-t75e11xx_250,Random,Exchange_Best,102647081,0.534100
N-t75e11xx_250,Random,Insert_First,103898406,3.920412
N-t75e11xx_250,Random,Insert_Best,103649949,0.681585
N-t75e11xx_250,CW,Transpose_First,89900236,0.000019
N-t75e11xx_250,CW,Transpose_Best,90179995,0.000027
N-t75e11xx_250,CW,Exchange_First,103913398,4.014999
N-t75e11xx_250,CW,Exchange_Best,103506909,0.597491
N-t75e11xx_250,CW,Insert_First,105079161,2.857400
N-t75e11xx_250,CW,Insert_Best,104403502,0.650985
N-t75e11xx_250,CW,VND_TEI,104422500,3.804036
N-t75e11xx_250,CW,VND_TIE,105407565,2.755135
N-t75k11xx_150,Random,Transpose_First,995065,0.000007
N-t75k11xx_150,Random,Transpose_Best,1004913,0.000029
N-t75k11xx_150,Random,Exchange_First,1500214,0.326787
N-t75k11xx_150,Random,Exchange_Best,1483168,0.058543
N-t75k11xx_150,Random,Insert_First,1513972,0.307550
N-t75k11xx_150,Random,Insert_Best,1505459,0.075374
N-t75k11xx_150,CW,Transpose_First,1288571,0.000006
N-t75k11xx_150,CW,Transpose_Best,1291590,0.000008
N-t75k11xx_150,CW,Exchange_First,1506927,0.268474
N-t75k11xx_150,CW,Exchange_Best,1498656,0.057706
N-t75k11xx_150,CW,Insert_First,1528025,0.264426
N-t75k11xx_150,CW,Insert_Best,1512337,0.074312
N-t75k11xx_150,CW,VND_TEI,1516688,0.331570
N-t75k11xx_150,CW,VND_TIE,1521575,0.252509
N-t75k11xx_250,Random,Transpose_First,2828312,0.000012
N-t75k11xx_250,Random,Transpose_Best,2834368,0.000022
N-t75k11xx_250,Random,Exchange_First,3975634,3.759255
N-t75k11xx_250,Random,Exchange_Best,3925608,0.664645
N-t75k11xx_250,Random,Insert_First,3999380,3.444036
N-t75k11xx_250,Random,Insert_Best,3981840,0.738167
N-t75k11xx_250,CW,Transpose_First,3464585,0.000013
N-t75k11xx_250,CW,Transpose_Best,3465859,0.000024
N-t75k11xx_250,CW,Exchange_First,3986477,3.057521
N-t75k11xx_250,CW,Exchange_Best,3978431,0.566011
N-t75k11xx_250,CW,Insert_First,4025664,2.383015
N-t75k11xx_250,CW,Insert_Best,4029058,0.601877
N-t75k11xx_250,CW,VND_TEI,4029976,3.478333
N-t75k11xx_250,CW,VND_TIE,4025096,2.664394
N-t75n11xx_150,Random,Transpose_First,1081423,0.000007
N-t75n11xx_150,Random,Transpose_Best,1081998,0.000008
N-t75n11xx_150,Random,Exchange_First,1682018,0.318844
N-t75n11xx_150,Random,Exchange_Best,1663955,0.065865
N-t75n11xx_150,Random,Insert_First,1712107,0.374683
N-t75n11xx_150,Random,Insert_Best,1703052,0.073939
N-t75n11xx_150,CW,Transpose_First,1456478,0.000008
N-t75n11xx_150,CW,Transpose_Best,1460389,0.000012
N-t75n11xx_150,CW,Exchange_First,1693425,0.266082
N-t75n11xx_150,CW,Exchange_Best,1678466,0.054540
N-t75n11xx_150,CW,Insert_First,1709911,0.286352
N-t75n11xx_150,CW,Insert_Best,1699696,0.081167
N-t75n11xx_150,CW,VND_TEI,1707120,0.341254
N-t75n11xx_150,CW,VND_TIE,1705226,0.200210
N-t75n11xx_250,Random,Transpose_First,2977188,0.000012
N-t75n11xx_250,Random,Transpose_Best,2980519,0.000020
N-t75n11xx_250,Random,Exchange_First,4394870,3.743879
N-t75n11xx_250,Random,Exchange_Best,4378591,0.570653
N-t75n11xx_250,Random,Insert_First,4424908,3.065494
N-t75n11xx_250,Random,Insert_Best,4413313,0.765818
N-t75n11xx_250,CW,Transpose_First,3804768,0.000019
N-t75n11xx_250,CW,Transpose_Best,3811786,0.000027
N-t75n11xx_250,CW,Exchange_First,4424166,3.897938
N-t75n11xx_250,CW,Exchange_Best,4390373,0.568732
N-t75n11xx_250,CW,Insert_First,4445642,2.341421
N-t75n11xx_250,CW,Insert_Best,4426053,0.574776
N-t75n11xx_250,CW,VND_TEI,4439013,3.415285
N-t75n11xx_250,CW,VND_TIE,4446104,2.201082
N-tiw56n54_150,Random,Transpose_First,575639,0.000007
N-tiw56n54_150,Random,Transpose_Best,575431,0.000013
N-tiw56n54_150,Random,Exchange_First,815329,0.306287
N-tiw56n54_150,Random,Exchange_Best,810031,0.065361
N-tiw56n54_150,Random,Insert_First,825536,0.334669
N-tiw56n54_150,Random,Insert_Best,821525,0.097621
N-tiw56n54_150,CW,Transpose_First,714779,0.000006
N-tiw56n54_150,CW,Transpose_Best,717943,0.000009
N-tiw56n54_150,CW,Exchange_First,820030,0.285584
N-tiw56n54_150,CW,Exchange_Best,810451,0.055296
N-tiw56n54_150,CW,Insert_First,827045,0.231271
N-tiw56n54_150,CW,Insert_Best,820908,0.068660
N-tiw56n54_150,CW,VND_TEI,823001,0.288972
N-tiw56n54_150,CW,VND_TIE,823895,0.202819
N-tiw56n54_250,Random,Transpose_First,1447533,0.000026
N-tiw56n54_250,Random,Transpose_Best,1447913,0.000036
N-tiw56n54_250,Random,Exchange_First,2047572,4.275318
N-tiw56n54_250,Random,Exchange_Best,2028934,0.641434
N-tiw56n54_250,Random,Insert_First,2055668,3.544946
N-tiw56n54_250,Random,Insert_Best,2054279,0.743034
N-tiw56n54_250,CW,Transpose_First,1808562,0.000019
N-tiw56n54_250,CW,Transpose_Best,1812400,0.000026
N-tiw56n54_250,CW,Exchange_First,2052945,3.074783
N-tiw56n54_250,CW,Exchange_Best,2033634,0.469232
N-tiw56n54_250,CW,Insert_First,2064302,2.526185
N-tiw56n54_250,CW,Insert_Best,2064848,0.702674
N-tiw56n54_250,CW,VND_TEI,2063987,3.269247
N-tiw56n54_250,CW,VND_TIE,2060445,2.460396
N-tiw56n58_150,Random,Transpose_First,713317,0.000007
N-tiw56n58_150,Random,Transpose_Best,713691,0.000016
N-tiw56n58_150,Random,Exchange_First,1107920,0.245726
N-tiw56n58_150,Random,Exchange_Best,1105327,0.059960
N-tiw56n58_150,Random,Insert_First,1133421,0.324672
N-tiw56n58_150,Random,Insert_Best,1138679,0.091083
N-tiw56n58_150,CW,Transpose_First,979280,0.000006
N-tiw56n58_150,CW,Transpose_Best,980160,0.000010
N-tiw56n58_150,CW,Exchange_First,1118860,0.240703
N-tiw56n58_150,CW,Exchange_Best,1119262,0.058966
N-tiw56n58_150,CW,Insert_First,1132041,0.226908
N-tiw56n58_150,CW,Insert_Best,1125880,0.065423
N-tiw56n58_150,CW,VND_TEI,1138410,0.262147
N-tiw56n58_150,CW,VND_TIE,1131250,0.222139
N-tiw56n58_250,Random,Transpose_First,1999304,0.000012
N-tiw56n58_250,Random,Transpose_Best,2003441,0.000020
N-tiw56n58_250,Random,Exchange_First,2844339,4.174286
N-tiw56n58_250,Random,Exchange_Best,2788200,0.501537
N-tiw56n58_250,Random,Insert_First,2835630,3.475501
N-tiw56n58_250,Random,Insert_Best,2832070,0.685393
N-tiw56n58_250,CW,Transpose_First,2488193,0.000014
N-tiw56n58_250,CW,Transpose_Best,2487523,0.000024
N-tiw56n58_250,CW,Exchange_First,2833122,3.025594
N-tiw56n58_250,CW,Exchange_Best,2816744,0.501998
N-tiw56n58_250,CW,Insert_First,2870285,2.838177
N-tiw56n58_250,CW,Insert_Best,2856928,0.599445
N-tiw56n58_250,CW,VND_TEI,2853596,3.590446
N-tiw56n58_250,CW,VND_TIE,2860249,2.832204
N-tiw56n62_150,Random,Transpose_First,1057721,0.000008
N-tiw56n62_150,Random,Transpose_Best,1052978,0.000011
N-tiw56n62_150,Random,Exchange_First,1582163,0.349296
N-tiw56n62_150,Random,Exchange_Best,1571950,0.068109
N-tiw56n62_150,Random,Insert_First,1589455,0.365066
N-tiw56n62_150,Random,Insert_Best,1589283,0.084232
N-tiw56n62_150,CW,Transpose_First,1369155,0.000008
N-tiw56n62_150,CW,Transpose_Best,1371854,0.000011
N-tiw56n62_150,CW,Exchange_First,1593168,0.318211
N-tiw56n62_150,CW,Exchange_Best,1568484,0.049417
N-tiw56n62_150,CW,Insert_First,1604094,0.274768
N-tiw56n62_150,CW,Insert_Best,1603502,0.072685
N-tiw56n62_150,CW,VND_TEI,1600211,0.305538
N-tiw56n62_150,CW,VND_TIE,1600062,0.234153
N-tiw56n62_250,Random,Transpose_First,2782763,0.000015
N-tiw56n62_250,Random,Transpose_Best,2791042,0.000034
N-tiw56n62_250,Random,Exchange_First,4042712,3.859356
N-tiw56n62_250,Random,Exchange_Best,4004644,0.707199
N-tiw56n62_250,Random,Insert_First,4072095,3.960117
N-tiw56n62_250,Random,Insert_Best,4059584,0.765784
N-tiw56n62_250,CW,Transpose_First,3565045,0.000022
N-tiw56n62_250,CW,Transpose_Best,3570083,0.000029
N-tiw56n62_250,CW,Exchange_First,4055394,3.403926
N-tiw56n62_250,CW,Exchange_Best,4042962,0.584178
N-tiw56n62_250,CW,Insert_First,4092797,2.764613
N-tiw56n62_250,CW,Insert_Best,4083462,0.638854
N-tiw56n62_250,CW,VND_TEI,4085180,3.230618
N-tiw56n62_250,CW,VND_TIE,4076785,2.197693
N-tiw56n66_150,Random,Transpose_First,1325388,0.000007
N-tiw56n66_150,Random,Transpose_Best,1340279,0.000013
N-tiw56n66_150,Random,Exchange_First,2029367,0.332704
N-tiw56n66_150,Random,Exchange_Best,2030649,0.063208
N-tiw56n66_150,Random,Insert_First,2062717,0.301147
N-tiw56n66_150,Random,Insert_Best,2058584,0.076457
N-tiw56n66_150,CW,Transpose_First,1782837,0.000007
N-tiw56n66_150,CW,Transpose_Best,1777236,0.000011
N-tiw56n66_150,CW,Exchange_First,2041784,0.275959
N-tiw56n66_150,CW,Exchange_Best,2041643,0.048320
N-tiw56n66_150,CW,Insert_First,2078897,0.248289
N-tiw56n66_150,CW,Insert_Best,2074443,0.071353
N-tiw56n66_150,CW,VND_TEI,2074715,0.289997
N-tiw56n66_150,CW,VND_TIE,2074210,0.263409
N-tiw56n66_250,Random,Transpose_First,3659951,0.000016
N-tiw56n66_250,Random,Transpose_Best,3678745,0.000029
N-tiw56n66_250,Random,Exchange_First,5213404,4.068169
N-tiw56n66_250,Random,Exchange_Best,5192693,0.618292
N-tiw56n66_250,Random,Insert_First,5283428,3.889060
N-tiw56n66_250,Random,Insert_Best,5248847,0.753510
N-tiw56n66_250,CW,Transpose_First,4628643,0.000026
N-tiw56n66_250,CW,Transpose_Best,4642464,0.000035
N-tiw56n66_250,CW,Exchange_First,5278937,3.501785
N-tiw56n66_250,CW,Exchange_Best,5235719,0.550471
N-tiw56n66_250,CW,Insert_First,5284215,2.548749
N-tiw56n66_250,CW,Insert_Best,5288374,0.655105
N-tiw56n66_250,CW,VND_TEI,5297123,3.341689
N-tiw56n66_250,CW,VND_TIE,5294401,2.343453
N-tiw56n67_150,Random,Transpose_First,1597567,0.000020
N-tiw56n67_150,Random,Transpose_Best,1604879,0.000012
N-tiw56n67_150,Random,Exchange_First,2311390,0.290502
N-tiw56n67_150,Random,Exchange_Best,2288613,0.063075
N-tiw56n67_150,Random,Insert_First,2330322,0.311230
N-tiw56n67_150,Random,Insert_Best,2322902,0.084134
N-tiw56n67_150,CW,Transpose_First,1991321,0.000009
N-tiw56n67_150,CW,Transpose_Best,1987042,0.000011
N-tiw56n67_150,CW,Exchange_First,2318677,0.300353
N-tiw56n67_150,CW,Exchange_Best,2317812,0.059057
N-tiw56n67_150,CW,Insert_First,2332444,0.281708
N-tiw56n67_150,CW,Insert_Best,2338069,0.066197
N-tiw56n67_150,CW,VND_TEI,2325452,0.313089
N-tiw56n67_150,CW,VND_TIE,2340215,0.285093
N-tiw56n67_250,Random,Transpose_First,4243100,0.000015
N-tiw56n67_250,Random,Transpose_Best,4242752,0.000025
N-tiw56n67_250,Random,Exchange_First,6158030,4.904702
N-tiw56n67_250,Random,Exchange_Best,6130215,0.673752
N-tiw56n67_250,Random,Insert_First,6215871,3.718326
N-tiw56n67_250,Random,Insert_Best,6131092,0.659569
N-tiw56n67_250,CW,Transpose_First,5430971,0.000017
N-tiw56n67_250,CW,Transpose_Best,5438444,0.000028
N-tiw56n67_250,CW,Exchange_First,6195784,3.761085
N-tiw56n67_250,CW,Exchange_Best,6142906,0.508334
N-tiw56n67_250,CW,Insert_First,6244397,2.716741
N-tiw56n67_250,CW,Insert_Best,6223661,0.564555
N-tiw56n67_250,CW,VND_TEI,6208861,3.330134
N-tiw56n67_250,CW,VND_TIE,6242997,2.913058
N-tiw56n72_150,Random,Transpose_First,2511906,0.000007
N-tiw56n72_150,Random,Transpose_Best,2503278,0.000009
N-tiw56n72_150,Random,Exchange_First,4016039,0.347685
N-tiw56n72_150,Random,Exchange_Best,3982943,0.060345
N-tiw56n72_150,Random,Insert_First,4023623,0.322082
N-tiw56n72_150,Random,Insert_Best,4057011,0.094032
N-tiw56n72_150,CW,Transpose_First,3453839,0.000007
N-tiw56n72_150,CW,Transpose_Best,3461238,0.000011
N-tiw56n72_150,CW,Exchange_First,4007183,0.244841
